"Date","Particulars","Supplier","Voucher No.","Voucher Type","Value","Gross Total","Purchase ZCOL","IGST Tax","800012-Clearing Cess","CGST Tax","SGST Tax","Clean Engry Cess","BasicCustomsduty-Amt","Freight/Quantity","Handling Charges","Mat.INS-Fixed","Miscellaneous Chrges","DischargePort Ag.Chg","Steve dooring@Unload","Vessel Insurance","Wharfage Un. Charges","OTB Procurement","Freight(Fixed Value)","Mine Transpt charge","NMED FUND (2%)","NMED FUND (30%)","Royalty charges %","Rail.Term./MT","Rake Unl. Chr./MT","Sizing charges","Stoving Charges"
"22 Apr 2023","","","4610001852","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"22 Apr 2023","","","4610001853","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"22 Apr 2023","","","4610001854","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"22 Apr 2023","","","4610001855","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"22 Apr 2023","","","4610001856","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"22 Apr 2023","","","4610001857","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"22 Apr 2023","","","4610001858","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"22 Apr 2023","","","4610001859","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"22 Apr 2023","","","4610001860","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"22 Apr 2023","","","4610001861","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"24 Apr 2023","0000011663-KMech Engineers","0000011663-KMech Engineers","4600001050","Purcahse Order ZSCF","38,69,000.00","45,65,420.00 Cr","","6,96,420.00 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"25 Apr 2023","0000011164-Hydrotech Marketings","0000011164-Hydrotech Marketings","4500003411","Purcahse Order ZSPR","2,880.00","3,398.40 Cr","","","","259.20 Dr","259.20 Dr","","","","","","","","","","","","","","","","","","","",""
"25 Apr 2023","0000010531-Microtek Technologies","0000010531-Microtek Technologies","4510001667","Purcahse Order ZCON","12,066.60","11,385.20 Cr","","","","724.00 Dr","724.00 Dr","","","","","","","","","","","","","","","","","","","",""
"25 Apr 2023","0000011797-STAR OFFICE BAZAAR PVT LTD","0000011797-STAR OFFICE BAZAAR PVT LTD","4510001676","Purcahse Order ZCON","17,111.50","19,667.54 Cr","","","","1,278.02 Dr","1,278.02 Dr","","","","","","","","","","","","","","","","","","","",""
"25 Apr 2023","0000011359-KAYALVIZHII ENTERPRISES","0000011359-KAYALVIZHII ENTERPRISES","4510001677","Purcahse Order ZCON","51,688.00","60,991.84 Cr","","","","4,651.92 Dr","4,651.92 Dr","","","","","","","","","","","","","","","","","","","",""
"25 Apr 2023","0000011428-Shaktiman Equipments Pvt.Ltd.","0000011428-Shaktiman Equipments Pvt.Ltd.","4510001678","Purcahse Order ZCON","1,67,883.00","1,98,101.94 Cr","","","","15,109.47 Dr","15,109.47 Dr","","","","","","","","","","","","","","","","","","","",""
"25 Apr 2023","0000031234-Alpha Hospitals","0000031234-Alpha Hospitals","4540005620","Purcahse Order ZSER","6,455.00","6,455.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"25 Apr 2023","0000030060-J.S.R Enterprises","0000030060-J.S.R Enterprises","4540005621","Purcahse Order ZSER","20,000.00","23,600.00 Cr","","","","1,800.00 Dr","1,800.00 Dr","","","","","","","","","","","","","","","","","","","",""
"25 Apr 2023","0000010353-M.L. Engineering","0000010353-M.L. Engineering","4540005622","Purcahse Order ZSER","10,000.00","11,800.00 Cr","","","","900.00 Dr","900.00 Dr","","","","","","","","","","","","","","","","","","","",""
"25 Apr 2023","0000030242-Arya Omnitalk Radio Trunking","0000030242-Arya Omnitalk Radio Trunking","4540005623","Purcahse Order ZSER","2,22,000.00","2,61,960.00 Cr","","","","19,980.00 Dr","19,980.00 Dr","","","","","","","","","","","","","","","","","","","",""
"25 Apr 2023","0000010120-Kiran Electro Systems","0000010120-Kiran Electro Systems","4540005624","Purcahse Order ZSER","1,00,000.00","1,18,000.00 Cr","","","","9,000.00 Dr","9,000.00 Dr","","","","","","","","","","","","","","","","","","","",""
"25 Apr 2023","0000010039-Chennai Ferrous Industries Ltd","0000010039-Chennai Ferrous Industries Ltd","4600001051","Purcahse Order ZCOL","7,62,20,000.00","8,40,31,000.00 Cr","7,62,20,000.00 Dr","38,11,000.00 Dr","40,00,000.00 Dr","","","","","","","","","","","","","","","","","","","","","",""
"25 Apr 2023","","","4610001862","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"25 Apr 2023","","","4610001863","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"25 Apr 2023","","","4610001864","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"25 Apr 2023","","","4610001865","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"25 Apr 2023","","","4610001866","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"25 Apr 2023","","","4610001867","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"25 Apr 2023","","","4610001868","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"25 Apr 2023","","","4610001869","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"25 Apr 2023","","","4610001870","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"25 Apr 2023","0000011896-SUPER ENTERPRISES","0000011896-SUPER ENTERPRISES","40","Purcahse Order ZNPA","13,500.00","15,930.00 Cr","","","","1,215.00 Dr","1,215.00 Dr","","","","","","","","","","","","","","","","","","","",""
"26 Apr 2023","0000010103-J.K.T Electricals","0000010103-J.K.T Electricals","4500003412","Purcahse Order ZSPR","19,970.00","23,564.60 Cr","","","","1,797.30 Dr","1,797.30 Dr","","","","","","","","","","","","","","","","","","","",""
"26 Apr 2023","0000010570-Goodwill Engineering Company","0000010570-Goodwill Engineering Company","4510001679","Purcahse Order ZCON","1,15,000.00","1,38,060.00 Cr","","","","10,350.00 Dr","10,350.00 Dr","","","","","","","","","","","","","","","","","","","",""
"26 Apr 2023","0000031124-Pak coolsystem","0000031124-Pak coolsystem","4540005625","Purcahse Order ZSER","2,48,000.00","2,92,640.00 Cr","","","","22,320.00 Dr","22,320.00 Dr","","","","","","","","","","","","","","","","","","","",""
"26 Apr 2023","0000030244-N.Mari Water Works","0000030244-N.Mari Water Works","4540005626","Purcahse Order ZSER","1,55,600.00","1,55,600.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"26 Apr 2023","0000010016-Air Castle System and Services","0000010016-Air Castle System and Services","4540005627","Purcahse Order ZSER","2,56,600.00","3,02,788.00 Cr","","","","23,094.00 Dr","23,094.00 Dr","","","","","","","","","","","","","","","","","","","",""
"27 Apr 2023","0000011053-Premier(India)Bearings Ltd","0000011053-Premier(India)Bearings Ltd","4500003414","Purcahse Order ZSPR","1,830.00","2,159.40 Cr","","","","164.70 Dr","164.70 Dr","","","","","","","","","","","","","","","","","","","",""
"27 Apr 2023","0000011288-Mahalinga Enterprises","0000011288-Mahalinga Enterprises","4500003415","Purcahse Order ZSPR","2,61,120.00","3,13,241.60 Cr","","","","23,500.80 Dr","23,500.80 Dr","","","","","","","","","","","","","","","","","","","",""
"27 Apr 2023","0000030745-Sri Arunachalaswarar Engineering","0000030745-Sri Arunachalaswarar Engineering","4540005628","Purcahse Order ZSER","8,352.00","9,855.36 Cr","","","","751.68 Dr","751.68 Dr","","","","","","","","","","","","","","","","","","","",""
"27 Apr 2023","0000030150-Vibrotech Trainers & Consultants Pv","0000030150-Vibrotech Trainers & Consultants Pv","4540005629","Purcahse Order ZSER","1,08,721.00","1,28,290.78 Cr","","","","9,784.89 Dr","9,784.89 Dr","","","","","","","","","","","","","","","","","","","",""
"27 Apr 2023","0000090145-Adani Enterprises Limited","0000090145-Adani Enterprises Limited","4600001052","Purcahse Order ZCOL","9,25,00,000.00","10,11,25,000.00 Cr","9,25,00,000.00 Dr","","40,00,000.00 Dr","23,12,500.00 Dr","23,12,500.00 Dr","","","","","","","","","","","","","","","","","","","",""
"27 Apr 2023","","","4610001871","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"27 Apr 2023","","","4610001872","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"27 Apr 2023","","","4610001873","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"27 Apr 2023","","","4610001874","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"27 Apr 2023","","","4610001875","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"27 Apr 2023","","","4610001876","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"27 Apr 2023","","","4610001877","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"27 Apr 2023","","","4610001878","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"27 Apr 2023","","","4610001879","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"29 Apr 2023","0000011549-EIP Enviro Level Controls Pvt.Ltd.","0000011549-EIP Enviro Level Controls Pvt.Ltd.","4500003416","Purcahse Order ZSPR","24,700.00","32,096.00 Cr","","4,446.00 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"29 Apr 2023","0000031132-Safety Links","0000031132-Safety Links","4540005630","Purcahse Order ZSER","8,000.00","9,440.00 Cr","","","","720.00 Dr","720.00 Dr","","","","","","","","","","","","","","","","","","","",""
"29 Apr 2023","0000030040-Emaar Electricals","0000030040-Emaar Electricals","4540005631","Purcahse Order ZSER","11,000.00","12,980.00 Cr","","","","990.00 Dr","990.00 Dr","","","","","","","","","","","","","","","","","","","",""
"29 Apr 2023","0000011538-Krishna Enterprises","0000011538-Krishna Enterprises","4540005632","Purcahse Order ZSER","65,000.00","76,700.00 Cr","","","","5,850.00 Dr","5,850.00 Dr","","","","","","","","","","","","","","","","","","","",""
"29 Apr 2023","0000011538-Krishna Enterprises","0000011538-Krishna Enterprises","4540005633","Purcahse Order ZSER","32,500.00","38,350.00 Cr","","","","2,925.00 Dr","2,925.00 Dr","","","","","","","","","","","","","","","","","","","",""
"29 Apr 2023","0000030060-J.S.R Enterprises","0000030060-J.S.R Enterprises","4540005634","Purcahse Order ZSER","83,200.00","98,176.00 Cr","","","","7,488.00 Dr","7,488.00 Dr","","","","","","","","","","","","","","","","","","","",""
"02 May 2023","0000031508-GLOBAL ENVIROTRONICS","0000031508-GLOBAL ENVIROTRONICS","4500003418","Purcahse Order ZSPR","31,115.00","67,830.70 Cr","","","","2,800.35 Dr","2,800.35 Dr","","","","","","","","","","","","","","","","","","","",""
"02 May 2023","0000011137-Shabbir Tools Mart","0000011137-Shabbir Tools Mart","4500003419","Purcahse Order ZSPR","32,937.00","38,865.68 Cr","","","","2,964.34 Dr","2,964.34 Dr","","","","","","","","","","","","","","","","","","","",""
"02 May 2023","0000010788-The Precision Scientific Co","0000010788-The Precision Scientific Co","4510001680","Purcahse Order ZCON","83,500.00","98,530.00 Cr","","","","7,515.00 Dr","7,515.00 Dr","","","","","","","","","","","","","","","","","","","",""
"02 May 2023","0000010570-Goodwill Engineering Company","0000010570-Goodwill Engineering Company","4510001681","Purcahse Order ZCON","42,900.00","50,622.00 Cr","","","","3,861.00 Dr","3,861.00 Dr","","","","","","","","","","","","","","","","","","","",""
"02 May 2023","0000010841-Subra Scientific Company","0000010841-Subra Scientific Company","4510001682","Purcahse Order ZCON","51,272.00","57,424.64 Cr","","","","3,076.32 Dr","3,076.32 Dr","","","","","","","","","","","","","","","","","","","",""
"02 May 2023","0000011833-RE Sustainability IWM Solutions Lim","0000011833-RE Sustainability IWM Solutions Lim","4540005635","Purcahse Order ZSER","60,000.00","67,200.00 Cr","","","","3,600.00 Dr","3,600.00 Dr","","","","","","","","","","","","","","","","","","","",""
"02 May 2023","0000010739-Adhithya Enterprises","0000010739-Adhithya Enterprises","4540005636","Purcahse Order ZSER","8,000.00","9,440.00 Cr","","","","720.00 Dr","720.00 Dr","","","","","","","","","","","","","","","","","","","",""
"02 May 2023","0000010395-KASA ANLAGEN INDIA PVT LTD","0000010395-KASA ANLAGEN INDIA PVT LTD","4540005637","Purcahse Order ZSER","24,000.00","28,320.00 Cr","","","","2,160.00 Dr","2,160.00 Dr","","","","","","","","","","","","","","","","","","","",""
"02 May 2023","","","4610001880","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"02 May 2023","","","4610001881","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"02 May 2023","","","4610001882","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"02 May 2023","","","4610001883","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"02 May 2023","","","4610001884","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"02 May 2023","","","4610001885","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"02 May 2023","","","4610001886","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"02 May 2023","","","4610001887","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"02 May 2023","","","4610001888","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"03 May 2023","0000011641-AIXIN ENTERPRISES","0000011641-AIXIN ENTERPRISES","4500003420","Purcahse Order ZSPR","63,544.00","74,981.92 Cr","","","","5,718.96 Dr","5,718.96 Dr","","","","","","","","","","","","","","","","","","","",""
"03 May 2023","0000030577-Elangovan Electrical Services","0000030577-Elangovan Electrical Services","4540005638","Purcahse Order ZSER","76,863.57","90,699.01 Cr","","","","6,917.72 Dr","6,917.72 Dr","","","","","","","","","","","","","","","","","","","",""
"03 May 2023","0000030876-Power Tech Electrical Engineering","0000030876-Power Tech Electrical Engineering","4540005639","Purcahse Order ZSER","54,684.00","64,527.12 Cr","","","","4,921.56 Dr","4,921.56 Dr","","","","","","","","","","","","","","","","","","","",""
"04 May 2023","0000030810-KSB Pumps Ltd","0000030810-KSB Pumps Ltd","4500003421","Purcahse Order ZSPR","27,688.70","32,672.66 Cr","","","","2,491.98 Dr","2,491.98 Dr","","","","","","","","","","","","","","","","","","","",""
"04 May 2023","0000010574-Inel Power System Engineers(P) Ltd","0000010574-Inel Power System Engineers(P) Ltd","4540005640","Purcahse Order ZSER","44,494.00","52,502.92 Cr","","","","4,004.46 Dr","4,004.46 Dr","","","","","","","","","","","","","","","","","","","",""
"04 May 2023","0000010039-Chennai Ferrous Industries Ltd","0000010039-Chennai Ferrous Industries Ltd","4600001053","Purcahse Order ZCOL","7,62,20,000.00","8,40,31,000.00 Cr","7,62,20,000.00 Dr","38,11,000.00 Dr","40,00,000.00 Dr","","","","","","","","","","","","","","","","","","","","","",""
"05 May 2023","0000010435-Vanjax Sales Private Limited","0000010435-Vanjax Sales Private Limited","4500003422","Purcahse Order ZSPR","70,200.00","82,836.00 Cr","","","","6,318.00 Dr","6,318.00 Dr","","","","","","","","","","","","","","","","","","","",""
"05 May 2023","0000011977-EBENEZAR TECHNOLOGIES","0000011977-EBENEZAR TECHNOLOGIES","4500003423","Purcahse Order ZSPR","5,860.00","6,670.00 Cr","","","","405.00 Dr","405.00 Dr","","","","","","","","","","","","","","","","","","","",""
"05 May 2023","0000031132-Safety Links","0000031132-Safety Links","4540005641","Purcahse Order ZSER","5,980.00","7,056.40 Cr","","","","538.20 Dr","538.20 Dr","","","","","","","","","","","","","","","","","","","",""
"05 May 2023","0000060124-Rugmini Travels","0000060124-Rugmini Travels","4540005642","Purcahse Order ZSER","12,300.00","12,300.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"06 May 2023","0000011055-Metal Forms Pvt Ltd","0000011055-Metal Forms Pvt Ltd","4500003424","Purcahse Order ZSPR","5,47,000.00","6,45,460.00 Cr","","","","49,230.00 Dr","49,230.00 Dr","","","","","","","","","","","","","","","","","","","",""
